pIC50,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,BCUT2D_LOGPLOW,Chi0,Chi0n,Chi0v,Chi1,Chi2n,Kappa1,Kappa3,LabuteASA,SMR_VSA3,SMR_VSA5,SlogP_VSA5,HeavyAtomCount,NOCount,NumAromaticCarbocycles,NumAromaticHeterocycles,NumHeteroatoms,NumRotatableBonds,fr_NH0,fr_benzene,fr_pyridine
7.98,425.4680000000002,401.2760000000002,425.197551228,162,-2.417900456822073,22.758784066134837,17.71805300198677,17.71805300198677,14.59557401616448,8.02335161107269,22.11300378354972,4.949461710488801,178.47970772396698,25.06523038934697,45.50951583440444,43.6163889662283,31,9,0,3,10,7,5,0,2
7.98,443.4580000000002,420.27400000000017,443.188129416,168,-2.5034070893517324,23.681433796945207,18.01866720580637,18.01866720580637,14.924853712509451,8.138270150779402,23.022386137565853,4.649240346803273,182.6452431268932,25.06523038934697,45.26036960698872,43.6163889662283,32,9,0,3,11,7,5,0,2
7.98,526.6130000000004,491.3330000000003,526.27038182,204,-2.417879135193144,27.449018510446816,22.12325005504002,22.12325005504002,18.023895708892475,10.438806301757475,27.46440037932772,6.458331511129307,220.54283542475957,25.16863389769843,58.47509386324302,50.03721058915431,38,10,0,3,11,10,3,0,2
7.97,402.43400000000014,379.2500000000001,402.192800196,154,-2.417476121955852,21.181433796945207,16.34780951398369,16.34780951398369,13.701727166047128,7.013163112474216,20.395692002202136,4.39755770134538,165.91678249166426,30.049208910294176,32.543937805565854,31.129200274840688,29,10,0,3,11,7,5,0,1
7.97,459.5140000000002,434.31400000000025,459.21312104,174,-2.2579549123397,24.457454678884098,19.311865989167085,19.311865989167085,16.124343455292628,8.885275504129135,22.87835199057318,5.023046633547765,195.613557869669,29.52892652878686,45.88259684480671,43.6163889662283,34,11,0,4,11,7,7,0,2
7.97,524.6010000000003,491.3370000000004,524.2659651360001,202,-2.5298437480127536,27.501424753254103,22.03169852469369,22.03169852469369,17.991350293437172,10.489721750646792,27.37681079981605,6.069892379158445,220.17196604213103,29.965140120197447,45.00660025763982,43.6163889662283,38,11,0,3,12,9,6,0,2
7.97,509.5860000000003,477.33000000000027,509.255066104,196,-2.451603925604871,26.57877502244374,21.239185467572995,21.239185467572995,17.66805366123591,9.740362544991628,26.47239167418038,6.221108596566104,214.6189223783832,24.75175502454258,38.58577863471381,36.69265176653768,37,10,0,3,11,9,5,0,2
7.97,419.4070000000001,399.2470000000001,419.15690954,158,-2.4306772649884785,21.681433796945207,16.286661538191854,16.286661538191854,14.020006519134396,7.796758016549766,20.299182743372064,3.876938437902752,169.46283548508177,20.08125186839976,31.66666455695637,41.63515989399495,30,7,1,2,10,4,3,1,1
7.97,477.5440000000003,449.3200000000003,477.228851356,182,-2.494109139652172,24.74191172926027,19.701180665112208,19.701180665112208,16.805917447209556,9.805534024626873,23.17541322154633,4.436372714376831,201.92781387449492,25.06523038934697,57.34532792672724,55.45220105855111,35,9,0,3,10,9,5,0,2
7.97,443.4710000000002,422.3030000000002,443.181820912,166,-2.3036831583442927,22.949018510446816,18.057357734507164,18.057357734507164,16.012371688496554,8.04655405652153,20.594247584846013,3.9917991224644314,188.56209607905404,29.52892652878686,25.93115605767717,35.81075539599502,33,11,0,4,11,6,7,0,2
7.96,461.53400000000016,434.31800000000015,461.24000448400017,176,-2.3113881586748,23.28588180363028,19.192699356720563,19.192699356720563,16.47207822897247,9.513599309792468,20.78199896694214,3.893720326077218,194.97915387543884,44.39679330153176,44.18778977292597,38.64886452054263,34,12,0,4,12,6,8,0,1
7.96,600.1700000000002,569.9300000000003,599.1540075000001,210,-2.474517919924346,27.854795904382627,21.983716710337763,24.37263881821167,19.258171396512388,10.146977247148667,27.00313106563267,5.532230139932426,240.8739005298537,20.26872416684796,23.77896755051776,12.84164324585202,40,10,2,2,13,6,4,2,0
7.96,496.5870000000002,463.32300000000026,496.259817136,192,-2.419503502733423,26.620591385700628,21.157210590742192,21.157210590742192,16.900104468804788,9.98359021873398,27.04441229690703,6.357875976289196,209.5456083843982,19.8518452936921,64.95804104476937,56.96094778884493,36,9,0,3,10,10,4,0,2
7.96,299.42200000000014,274.222,299.2109958,118,-2.3587519491504887,15.104083527755582,13.471032819567291,13.471032819567291,10.720346690612276,7.077569581184179,14.003052318923194,2.580973602211031,131.07392083925512,19.8518452936921,56.526517442013386,50.00628727541445,22,5,0,2,5,4,3,0,0
7.96,531.6420000000003,502.4100000000003,531.2052587880002,196,-2.473402985524156,25.47611624794227,20.904610728051225,21.72110730897895,18.70864257365567,9.799158112825554,23.298730527818385,4.41174102748573,223.16649522667,20.26872416684796,18.88348407499998,12.84164324585202,38,10,2,2,11,5,4,2,0
7.96,457.5380000000002,430.3220000000003,457.2226231040001,174,-2.4077699252908364,23.23347556082299,18.69922477282548,18.69922477282548,16.56368328351281,9.38747032535394,20.70754884003301,3.5694156832326867,196.3782621691072,19.8518452936921,25.30430569792599,29.620453544546848,34,9,1,2,9,6,3,1,0
7.96,396.5200000000001,372.3280000000001,396.173230388,146,-2.389600668760288,18.92407448406449,15.701742962868114,16.51823954379584,13.775989583278104,7.481652472685931,17.63514061743983,3.376917667561285,166.76336593052145,20.26872416684796,31.725127320852,25.68328649170404,28,7,1,2,8,4,3,1,0
7.96,488.5520000000004,460.3280000000002,488.2284367560001,186,-2.358815608827207,24.48455241637955,20.18330268570797,20.18330268570797,17.636162928584238,9.089720527407204,22.47248175110008,4.488726268928706,207.6350605321071,24.73242030628785,19.26246486877803,29.75093004769831,36,11,0,4,11,5,7,0,2
7.96,451.51200000000017,430.34400000000016,451.142658532,164,-2.35358479449372,22.078775022443743,16.828373847112136,17.64487042803986,15.6185248383792,7.595380858512894,20.64149816444263,3.980849079100562,186.6321063951588,24.91989260473604,24.670595227570573,6.4208216229260096,32,10,0,4,11,6,5,0,2
7.96,397.5040000000002,374.3200000000002,397.157245976,146,-2.3084058161125616,19.509860921691395,15.6053666456908,16.421863226618527,13.6185248383792,7.015805414771136,18.6439514804065,4.07472388483498,166.76886925430824,15.284745645900747,37.8290937086003,36.04127516747286,28,7,1,2,8,5,2,1,1
7.96,459.5280000000001,434.3280000000002,459.1576399000001,170,-2.391958842140761,22.241911729260263,17.269469285027633,18.08596586595536,15.54604519330777,8.109676179086708,21.284881090127293,3.862822541653974,187.0746923474049,14.951935562841626,24.670595227570573,6.4208216229260096,32,10,1,2,11,5,3,1,0
7.96,490.58900000000017,464.38100000000026,490.178709692,180,-2.353593451985392,24.363232072819912,19.035860789991425,19.85235737091915,17.01237168849655,8.581084827711448,23.30881472211924,5.006712018140591,206.1528302029377,19.935914083788838,31.5943324272612,12.114749617774471,35,9,1,3,10,7,4,1,1
7.96,556.6180000000004,529.4020000000003,556.1980631440001,204,-2.4761259839556704,26.984552416379547,20.962114380464588,21.778610961392317,18.847487793989423,9.664425833897925,25.56183892209626,5.410399422275578,225.66149011091065,25.252702687795164,25.05978259244345,18.40509473754901,39,9,1,3,13,5,5,1,1
7.96,512.5890000000003,483.3570000000004,512.233602388,194,-2.408671023486453,26.225039392385707,20.809240053403585,20.809240053403585,18.45753013363016,10.217935466370143,24.08869971518245,4.597537578140287,219.71006682534795,14.867866772744891,25.30430569792599,29.620453544546848,38,8,2,1,9,7,3,2,0
7.96,424.4800000000002,399.2800000000002,424.20230226000007,162,-2.4176875706810685,22.17299762850792,17.521916262043373,17.521916262043373,14.757370058712953,8.558086438561542,21.00004957366647,4.58984874214387,179.66886532720903,15.284745645900747,50.92450630380122,48.17400930439608,31,8,0,2,9,7,4,0,2
7.96,420.49400000000014,400.3340000000001,420.1256115000001,152,-2.2657369497952944,20.501424753254117,16.115529070033872,16.9320256509616,14.669836433395457,7.431953544316845,18.89882699175752,3.712050286955092,176.31906051488414,14.951935562841626,37.89121926720064,36.04127516747285,30,7,1,3,8,4,3,1,1
7.96,402.46200000000016,380.2860000000002,402.191657324,152,-2.3256967046642965,21.250347897697548,16.754682253043384,16.754682253043384,14.456728795830726,7.474762533082611,19.38918862089764,3.6714476286968063,173.16439508014395,25.06523038934697,38.7727993035292,42.610557812699085,30,9,0,3,9,5,5,0,2
7.95,451.4410000000001,432.28900000000016,451.1680626680001,168,-2.3036319743134577,23.53480494807372,17.697931608875212,17.697931608875212,15.83373889354247,7.488386857069265,21.817753565133795,4.766807218755271,186.42051069453225,34.84571513279319,32.85951637930098,29.76891456684706,33,10,0,4,12,7,7,0,2
7.95,421.4610000000002,398.2770000000002,421.18623759600007,160,-2.407103200377567,22.00986092169139,17.29230689381142,17.29230689381142,14.836649755057923,8.090142340905187,20.71186027324128,4.628224023662317,178.42188639701837,25.06523038934697,31.911187662438905,36.18973618977307,31,10,0,3,10,7,5,0,2
7.94,557.6150000000002,533.4230000000002,557.175770228,202,-2.4172367550537857,28.44058234200953,21.752779291019426,22.569275871947152,19.117543404019088,9.55289644750954,26.79308621407747,5.629065743944638,231.91212470801105,35.26259400594905,32.543937805565854,34.77653826369983,40,11,1,4,13,8,7,1,2
7.94,378.4400000000001,356.2640000000001,378.19165732400006,144,-2.259396216405506,20.258784066134837,16.022631445474506,16.022631445474506,13.439090705625684,6.645205969472711,19.10160536120977,3.709957756069547,162.12994503706426,25.06523038934697,33.23387405114585,43.11347338946369,28,9,0,3,9,6,5,0,2
7.94,456.5100000000002,432.31800000000027,456.202222008,172,-2.19805949623152,24.457454678884098,19.2348958816702,19.2348958816702,16.151216908830307,8.637382450431833,22.820435409457904,4.694656099892168,195.861030279258,24.73242030628785,39.33784043889415,49.179840457925295,34,10,0,4,10,6,6,0,3
7.94,458.56600000000026,428.3260000000003,458.2430242,176,-2.4019638594053028,24.24191172926027,19.76006718407005,19.76006718407005,16.38858044840886,9.094522059658557,23.3032950897948,4.88481669532258,198.91256851185935,20.184655376751227,51.61444254938121,55.4522010585511,34,8,1,2,8,6,3,1,1
7.93,473.4840000000002,448.2840000000002,473.1986941,180,-2.4189266576008066,25.095647359318303,18.880094363679422,18.880094363679422,15.94683874969446,8.649331038601307,24.942711140078405,5.61720970335039,193.80441899348585,25.06523038934697,38.21269762431153,36.69265176653768,34,10,0,3,12,9,5,0,2
7.93,432.9270000000002,406.7190000000002,432.1728319719999,160,-2.4178756525929064,22.051677284948283,17.40907722687537,18.16500617289383,14.057569213703696,8.107226280923358,22.054377417606485,4.91034101540312,179.6177026246856,14.867866772744891,45.50951583440444,38.05293747453131,30,6,1,2,8,7,2,1,1
7.93,524.6070000000002,496.3830000000004,524.1954223759999,194,-2.3824984151076176,25.517932611199164,19.934912588632525,20.75140916956025,18.01237168849655,9.611543994959186,23.975656444910523,4.477258954071663,215.17851844467077,29.945805401942717,43.55407930257056,25.30430569792599,37,12,1,3,13,6,6,1,0
7.92,408.3880000000001,389.2360000000001,408.1633918880001,154,-2.381541644550457,20.595647359318303,15.493388157685656,15.493388157685656,13.80868165372921,6.8437498027095485,19.17881184877256,4.014559174918335,162.8430613293222,29.695331570316423,25.05978259244345,28.8935599164693,29,9,0,3,12,4,5,0,0
7.92,493.5930000000001,466.3770000000002,493.189608724,182,-2.3535876459264284,24.52636877963645,19.32837384711213,20.14487042803986,16.92305529101951,8.798435998017158,23.366001921209,4.755891696104135,205.9021763132088,19.935914083788838,24.670595227570573,6.4208216229260096,35,10,1,3,11,7,5,1,1
7.92,475.5570000000004,446.3250000000003,475.24442116800014,182,-2.372666478559585,24.20009536600337,19.775054395244112,19.775054395244112,17.084851333567983,9.003278104557863,22.984926296007156,5.326126322012271,203.06107160002944,29.632330037138324,51.1115269726166,44.34279251539108,35,11,0,3,11,6,7,0,1
7.92,493.6120000000003,465.3880000000003,493.206007736,182,-2.4406154310731054,24.10371904882606,19.447052572145036,20.26354915307276,16.940693381224552,9.69079921228388,22.238328978013435,4.207766103151621,206.5733119915902,14.867866772744891,12.462662452073973,6.4208216229260096,35,8,1,2,10,6,4,1,0
7.92,418.5260000000002,396.35000000000014,418.1575803240001,152,-2.3618031283357355,20.501424753254117,16.414387560756555,17.23088414168428,14.724677988261847,7.570685635117966,18.89882699175752,3.4833204758021257,177.51100590039735,14.951935562841626,12.84164324585202,23.199631921620835,30,7,1,3,8,4,4,1,1
7.92,494.65000000000026,468.4420000000003,494.16709945200006,176,-2.4732038856483545,22.907202147189928,18.659118982711146,20.2921121445666,16.74231607846689,8.576272573660493,21.50910563307822,4.259769340320134,204.44030505814683,25.252702687795164,18.88348407499998,12.84164324585202,34,9,1,3,11,5,5,1,0
7.92,465.4110000000002,446.2590000000002,465.1536357280001,174,-2.418079675617918,24.38854057813175,17.481702933011377,17.481702933011377,15.386178577914636,7.693044473143651,23.864381985744064,5.719287513847596,184.61137181834903,25.06523038934697,31.7964991233187,29.76891456684706,33,9,0,3,13,7,5,0,2
7.92,480.5690000000002,455.36900000000026,480.17437326,176,-2.407569571198122,23.23347556082299,18.40808726710894,19.224583848036666,16.5468465311072,8.999895722696072,21.303804333138157,3.861427394238908,199.56208143649712,9.967957041894415,12.462662452073973,6.4208216229260096,34,8,1,2,10,6,3,1,0
7.92,465.53900000000016,442.35500000000025,465.158308596,170,-2.353585691200454,22.94901851044682,17.75102357792251,18.567520158850236,16.01237168849655,8.039578514798812,21.588134430727024,4.352512396694215,192.99704850955536,24.91989260473604,31.5943324272612,12.114749617774471,33,10,0,4,11,6,5,0,2
7.92,516.6210000000003,483.3570000000004,516.264902516,198,-2.546003234589948,26.65612529163336,21.74553090117497,21.74553090117497,18.12107336386922,12.176566275723909,24.80557062601345,4.513198263750699,220.82870751480428,19.8518452936921,69.68405559581464,68.29384430440314,38,8,0,3,9,7,4,0,2
7.92,413.5070000000002,390.32300000000015,413.1633939760001,152,-2.4032231725170745,19.63118126525104,15.979854579642309,16.796351160570033,14.275989583278104,7.262593122942315,18.46742604740633,3.826338700401776,171.09655914097485,25.252702687795164,18.88348407499998,12.84164324585202,29,9,0,3,10,4,4,0,1
7.92,443.9390000000004,417.7310000000003,443.183650752,164,-2.410119354258654,21.79431797206756,17.637271333693786,18.39320027971224,15.008040390846984,7.719780294927433,21.480848,5.120323638306102,185.29817286043868,29.965140120197447,19.88931522852921,24.205463075150064,31,9,0,3,10,7,5,0,2
7.92,389.484,370.3320000000001,389.131031228,140,-2.30112180952835,18.92407448406449,15.259687022377308,16.076183603305033,13.792826335683712,6.952267873528208,17.066626640729886,3.0734997548989327,165.806173088988,14.951935562841626,19.26246486877803,29.620453544546844,28,6,1,3,7,3,4,1,1
7.92,388.8630000000001,367.695,388.1526849720001,142,-2.4229297189163685,18.96589084732138,14.892159750046456,15.64808869606491,13.008040390846984,6.799722516229582,17.748353659147956,3.6031599931954887,160.43974986082986,24.378542966310093,37.76696814999996,36.04127516747286,27,9,0,3,10,4,5,0,0
7.92,427.53400000000016,402.3340000000002,427.1790440400001,158,-2.403410712136344,20.338288046437583,16.63455511802156,17.451051698949286,14.775989583278104,7.505808318203957,19.284006139448284,3.979233559110297,177.67147274196677,24.835823814639312,18.88348407499998,12.84164324585202,30,9,0,3,10,5,4,0,0
7.92,518.5680000000002,490.34400000000034,518.224180576,196,-2.4086813090098773,26.225039392385707,20.609854257223184,20.609854257223184,18.44069338122455,9.93534858005752,24.296051107291696,4.788012031440853,218.46268324334068,9.967957041894415,12.462662452073973,6.4208216229260096,38,8,2,1,10,7,3,2,0
7.92,369.4940000000001,346.3100000000002,369.162331356,136,-2.2574788575062814,18.51829709012868,15.16658921862812,15.983085799555846,12.562881945713372,6.329929796945009,18.131001981113418,4.2903643433703245,156.6155245412449,15.284745645900747,33.23387405114585,37.5500218977667,26,6,1,2,7,7,2,1,1
7.92,359.3820000000002,338.2140000000001,359.148120772,138,-2.359729797944857,18.681433796945207,14.6512272757063,14.6512272757063,12.528407103102726,6.158539575593687,17.937151795937684,3.547264058364783,150.16479627744786,10.30076712495354,12.462662452073973,16.778810298694825,26,8,1,1,8,7,1,1,1
7.92,310.4450000000001,284.237,310.215746832,122,-2.3586608208806963,15.81119030894213,14.125733357946544,14.125733357946544,11.203509938206668,7.386532293849438,14.883582063711913,3.178612162593478,137.86476041824085,14.867866772744891,56.526517442013386,50.00628727541445,23,4,1,1,4,4,3,1,0
7.92,534.6420000000002,504.4020000000003,534.20492444,198,-2.37643200689147,26.22503939238571,20.69518593601186,21.511682516939587,18.51237168849655,10.026180483553023,24.92835032760748,4.664309512612181,222.60283141930512,19.935914083788838,43.43014451958398,30.87429890978788,38,10,1,3,11,6,4,1,1
7.92,452.50000000000017,432.3400000000002,452.1379075,164,-2.353588928586477,22.078775022443743,16.698237173422466,17.514733754350193,15.6185248383792,7.480833600827858,20.57534958628532,3.9571697610088057,185.85175437610525,29.90387112568325,24.670595227570573,6.4208216229260096,32,11,0,4,12,6,6,0,1
7.92,529.6740000000003,498.42600000000033,529.2372276120001,196,-2.3910663312641764,25.52852249074957,21.18964811930996,22.006144700237687,18.65652964083998,10.679399397760042,23.53977423075424,4.3894984295556885,224.1085849583424,30.23668120874237,31.725127320852,25.68328649170404,38,10,1,3,11,5,6,1,0
7.91,420.47700000000015,396.2850000000002,420.2022220080001,160,-2.309309877479434,22.38010440969447,17.637986517124915,17.637986517124915,14.922253953220077,7.151534137065494,21.70273483947681,5.135802469135802,179.23132285249653,30.382018993353302,33.23387405114585,43.11347338946369,31,10,0,3,10,8,5,0,2
7.9,460.4850000000003,434.2770000000002,460.203445132,176,-2.4188072007555736,23.58721119088101,18.38547929470609,18.38547929470609,15.719365256252168,8.573036559403722,22.99420710384157,5.2530998924475165,188.72531963579877,25.06523038934697,44.50368468087521,37.04710632100208,33,9,0,3,11,7,4,0,2
7.9,448.88600000000025,426.7100000000002,448.142594464,164,-2.4276091170518166,22.17299762850792,16.971265732332995,17.727194678351452,14.719365256252168,7.920771333083567,21.41350069389557,4.604070430920458,182.1331662309609,25.06523038934697,31.662041435023188,24.205463075150064,31,9,0,3,11,7,4,0,2
7.9,439.45100000000025,417.27500000000026,439.176815784,166,-2.427559300391966,22.880104409694468,17.540514854823726,17.540514854823726,15.257370058712953,8.091129475849035,21.60595166630717,4.366840061549144,182.6189682315399,24.83582381463931,31.662041435023188,29.76891456684706,32,10,0,3,11,7,5,0,2
7.9,535.6300000000002,506.3980000000004,535.200173408,198,-2.3765598503813705,26.22503939238571,20.56504926232219,21.38154584324992,18.51237168849655,9.901855479300162,24.862232591368443,4.641483507333356,221.82247940025164,24.91989260473604,43.43014451958398,30.87429890978788,38,11,1,3,12,6,5,1,0
7.9,495.5590000000004,465.3190000000004,495.23941604,190,-2.4196692025056947,26.08721119088101,20.493693722232912,20.493693722232912,16.964476839899493,10.1398661118951,25.47223576314781,5.60832482759618,207.72787878022015,25.06523038934697,69.87011593740155,62.37593825824173,36,10,0,3,11,7,5,0,2
7.9,383.4160000000001,362.2480000000001,383.1818209120001,146,-2.382491379502947,19.67299762850793,15.345093298311468,15.345093298311468,13.508040390846984,6.7030542327172205,17.91962758851454,3.512192053871221,159.84786791759998,29.69533157031642,18.88348407499998,33.818573603692585,28,11,0,3,11,5,5,0,0
7.89,440.4750000000001,415.27500000000026,440.1859835,168,-2.297315813764014,23.08721119088101,17.67141185189888,17.67141185189888,15.46025875568086,6.9511904314318125,22.98324766046139,5.315377133035247,184.63354898664412,10.30076712495354,12.145807216896262,21.96328099661377,32,8,2,1,9,9,1,2,1
7.89,287.41100000000006,262.211,287.2109958,114,-2.358750811692418,14.819626477379408,13.186575769191116,13.186575769191116,10.185871848001629,6.226745884093647,14.322848067093645,2.87999894878504,125.71480987838775,19.851845293692104,51.1115269726166,38.17047518309165,21,5,0,2,5,4,3,0,0
7.89,469.5210000000002,441.2970000000002,469.223765976,180,-2.419382757045393,25.043241116511005,19.4497236478629,19.4497236478629,16.044262421148222,8.901735266678898,25.01138052183746,5.467496804380601,196.0038257049562,25.06523038934697,45.50951583440444,43.6163889662283,34,10,0,3,11,9,5,0,2
7.89,510.6420000000003,476.3700000000004,510.274324328,196,-2.3961135011891352,25.898765978752643,21.74319484719549,21.74319484719549,18.691004483450637,10.193219753650515,24.428072185976166,4.958702006246584,222.0235263244741,20.26872416684796,37.64303336701339,37.164644029562425,38,8,2,2,8,6,3,2,1
7.89,395.41900000000015,374.2510000000001,395.1593541520001,150,-2.206990195455587,20.38010440969447,15.921863226618528,15.921863226618528,14.00804039084698,6.883108811876668,18.88261212210797,4.0417610188324815,166.40685030546803,14.76446326439343,25.807221274690605,45.620661851714985,29,9,0,3,9,5,3,0,1
7.89,450.5470000000002,420.3070000000002,450.2491722,174,-2.311375484451349,23.16456146007064,19.576383782494844,19.576383782494844,15.793445434018391,9.536610152756907,21.569172255144515,4.609897762643247,192.5135212907595,34.5322397679888,44.24991533152631,49.13732969946291,33,10,0,3,10,6,7,0,1
7.89,493.6370000000002,462.3890000000002,493.225994232,184,-2.3912063482324566,23.99298858481683,19.971418411205025,20.78791499213275,16.994733598291507,10.14962605718247,22.48185206297004,4.2916541634366245,207.5036011192224,25.16863389769843,38.64886452054263,32.60702369139466,35,9,1,2,10,4,4,1,0
7.89,408.48100000000017,383.2810000000002,408.20738764,156,-2.39020136697452,20.501424753254117,16.696403171795804,16.696403171795804,14.669836433395457,8.02192018720348,18.992715920915717,3.7460978147762742,173.28853806303616,20.26872416684796,31.47598109343628,19.26246486877803,30,7,1,2,8,4,3,1,1
7.89,367.4780000000002,346.3100000000002,367.146681292,134,-2.2259436077819985,17.93251065250177,14.580802781001216,15.397299361928942,12.724677988261847,6.47983303870397,16.779942439362273,3.4802604961042136,155.60969338771562,15.284745645900747,31.725127320852,36.04127516747286,26,6,1,2,7,5,2,1,1
7.89,519.6090000000004,490.3770000000004,519.2382731680001,196,-2.408668979596104,26.932146173572256,21.378489175894316,21.378489175894316,18.995534936090944,10.40019610960396,24.61676715699595,4.81316551899117,226.302053218287,14.867866772744891,25.30430569792599,35.18390503624384,39,9,2,1,9,7,4,2,0
7.89,446.51100000000014,420.3030000000003,446.206638692,170,-2.297306495235838,23.37166824125719,18.356976548615336,18.356976548615336,15.99473359829151,7.643636394189984,22.25132106376299,4.788264572318711,190.64336634290711,20.08125186839976,12.145807216896262,21.96328099661377,33,9,2,2,9,8,3,2,1
7.89,440.4050000000001,420.24500000000006,440.16962014000006,166,-2.547723296550555,22.336134335324456,16.39629665707721,16.39629665707721,14.652704228094166,7.425581620958771,21.028880630570725,4.042445252922867,173.1635673600497,24.378542966310093,43.69412044002772,41.7398262842545,31,9,0,3,13,5,5,0,0
7.89,413.4320000000002,392.2640000000001,413.177564732,156,-2.2922286211697167,21.888540578131757,16.778560391492967,16.778560391492967,14.174853712509451,7.268235392909069,21.10736435133793,4.861557727311364,171.4860672603006,25.06523038934697,39.15640321924042,43.11347338946369,30,8,0,3,10,7,5,0,2
7.89,487.5830000000003,457.34300000000025,487.2495868,186,-2.3744739401737904,24.81082583001261,20.562987984678006,20.562987984678006,17.47436688603576,10.155597084680384,22.8475421621354,4.278224411264302,208.68313133657824,29.27845269716057,57.408413812556034,72.98194114572236,36,8,1,3,9,6,6,1,0
7.89,420.5170000000001,392.2930000000002,420.227374136,162,-2.3902204514440237,21.20853153444066,17.472759075473085,17.472759075473085,15.20784123585624,8.473237942303978,19.961874085029365,4.130482069926177,180.28217852670247,20.26872416684796,25.30430569792599,19.26246486877803,31,8,1,2,8,5,3,1,1
7.88,472.5780000000003,448.38600000000025,472.179378388,172,-2.386287525842381,23.819261998449896,18.870037324693797,19.68653390562152,16.406218538613903,8.656652000923945,21.853726605856497,4.175869676749989,200.21805990600237,24.83582381463931,45.19362092645521,46.76081137832283,34,9,0,4,10,5,5,0,2
7.88,457.5380000000003,430.3220000000003,457.2226231040001,174,-2.4014925960311198,23.65612529163336,19.044144072753472,19.044144072753472,16.550376490957333,9.077327158645437,21.891686717094903,4.4392277125779565,197.12638533927665,25.168633897698435,50.60861139585198,54.44636990502188,34,9,0,3,9,6,4,0,2
7.88,534.6420000000002,504.4020000000003,534.20492444,198,-2.3758944154372874,26.22503939238571,20.69518593601186,21.511682516939587,18.51237168849655,10.057936035909307,24.928350327607475,4.664309512612179,222.60283141930512,19.935914083788838,43.43014451958398,30.74382240663642,38,10,1,3,11,6,4,1,1
7.88,527.6450000000002,489.3410000000003,527.302016296,206,-2.417879487088082,28.034804948073724,22.87775830969994,22.87775830969994,17.938109271265574,9.991484675071304,28.83530802548573,6.972874882418177,222.19495501898527,30.06854362854891,65.90174663969826,57.46386336560956,38,10,0,3,11,11,4,0,2
7.88,427.4840000000002,401.2760000000002,427.213201292,164,-2.417893240079769,22.595647359318303,17.87275354036602,17.87275354036602,14.646885611180734,7.995015451195398,22.28891526661797,5.603021274225887,179.2857171517817,30.27861548500184,45.50951583440444,38.05293747453131,31,9,0,3,10,8,5,0,1
7.87,447.4990000000003,422.29900000000026,447.20188766000007,170,-2.4179199956470847,22.78588180363028,18.32225568952767,18.32225568952767,16.139692888434375,8.45460364497262,21.303825512053105,4.374915966086401,190.46525094959324,25.06523038934697,43.87093453774827,41.604726659169856,33,10,0,3,10,6,5,0,2
7.87,448.5310000000002,420.3070000000003,448.233522136,172,-2.2984733115603597,23.91348460451408,19.124545579353715,19.124545579353715,15.578737263758873,9.355268412343278,22.482736812110677,4.586915952182518,191.37811609331743,25.06523038934697,45.75866206182015,50.03721058915431,33,10,0,3,10,7,5,0,2
7.87,450.5870000000003,416.3150000000003,450.274324328,176,-2.4158666032856204,23.750347897697548,20.091545546226847,20.091545546226847,15.61321210636952,10.044671021745934,23.168044077134983,5.161376953125,194.3755299436292,25.06523038934697,77.98670495943678,69.29967545793235,33,8,0,3,8,6,4,0,2
7.87,441.4420000000002,420.2740000000002,441.1724793520001,166,-2.416413717931248,22.880104409694468,17.471265732332995,17.471265732332995,15.257370058712953,8.001889853602721,21.57707813465809,4.355756879863719,181.9902698822701,24.83582381463931,31.72975044278518,29.76891456684706,32,9,0,3,11,7,5,0,2
7.87,468.4930000000002,443.2930000000002,468.20336488,178,-2.4423782928929327,24.827698166887178,18.910758342826803,18.910758342826803,16.22678440586039,7.9618983950437245,24.530814040031185,5.622396798817536,194.55603412201535,30.3820189933533,39.02656865287808,36.69265176653768,34,11,0,3,12,9,5,0,2
7.87,496.5870000000003,463.32300000000026,496.259817136,192,-2.41787902392421,26.034804948073724,21.00789498338961,21.00789498338961,17.02389570889248,10.15256647922176,25.55956142450221,5.98937310899861,209.0643480808561,25.16863389769843,64.89591548616903,56.458032212080326,36,9,0,3,10,10,3,0,2
7.87,449.4900000000004,425.2980000000002,449.197551228,170,-2.2743433888695663,23.37166824125719,18.43016455250724,18.43016455250724,15.956728795830728,7.995628672056433,22.357371352194253,4.987536858424889,189.8334692443576,25.06523038934697,32.730958474381225,42.610557812699085,33,9,0,3,10,6,5,0,2
7.87,430.4840000000002,403.2680000000002,430.212866944,166,-2.4185655663166306,22.811190308942127,17.925159783173317,17.925159783173317,14.454326925336504,8.572726896790574,22.57242863511699,5.529096042662513,178.91290822628952,24.83582381463931,45.06872581624016,38.05293747453131,31,9,0,3,10,8,4,0,1
7.86,475.4750000000002,451.2830000000002,475.194357668,180,-2.446511059103817,25.043241116511005,19.01236691215876,19.01236691215876,16.01207623560087,8.35164189271771,24.913283122123797,5.604419349780829,193.49503212152692,25.06523038934697,52.12102092085054,43.6163889662283,34,9,0,3,12,9,5,0,2
7.86,451.50600000000026,425.2980000000002,451.21320129200006,172,-2.418420791375832,23.58721119088101,18.46951001923608,18.46951001923608,15.757370058712953,8.687741033781165,22.637081702085226,4.943907887734489,190.20057931909116,25.16863389769843,38.0828630579492,36.18973618977307,33,9,0,3,10,7,4,0,2
