pIC50,NumValenceElectrons,Chi0,Chi0n,Chi2n,Kappa1,fr_pyridine
8.15,180,25.327698166887178,19.612480192986684,8.643879658707764,23.776973028361585,2
8.15,154,21.181433796945207,16.408697065182626,7.201750204254439,21.009820882564952,2
8.15,192,25.777445635193,20.866605925590427,9.775972609375405,24.71240580347047,2
8.15,174,24.172997628507925,18.51023103736909,8.24735601408347,24.0015418603054,2
8.15,160,22.051677284948283,17.770839406486807,8.200223346792512,21.63438328735858,2
8.15,114,15.526733258565956,13.08138312188378,6.179403799737604,14.73502019756721,0
8.15,178,24.457454678884098,19.739900651004127,9.415500867207497,23.60291546850596,2
8.15,152,20.501424753254117,16.115529070033872,7.431953544316845,18.89882699175752,1
8.15,142,18.92407448406449,15.837997794142243,7.268773652638357,16.945681464492072,2
8.15,130,17.062267164498692,14.318058537093837,6.864133625359167,16.249913427774942,0
8.15,170,22.949018510446813,19.14067327560602,8.86422249677161,21.26593786789636,1
8.15,142,19.225403871315223,15.873695999814668,6.683483187538283,19.10160536120977,1
8.15,180,24.78588180363029,18.650149973709087,7.313048871747919,23.70927669440178,2
8.15,162,21.04539482762413,17.264691791711225,7.804099435854954,20.169355807944235,0
8.15,112,14.940946820939052,12.282904792853842,5.348143256513575,13.09005102040816,2
8.14,186,24.81082583001261,19.463515290135728,9.450521157094386,23.11038199521997,0
8.14,156,20.880104409694475,16.2769449508896,7.237819079300491,18.97393515298193,0
8.14,188,26.034804948073724,19.89597674078755,8.94058909758936,24.80318293286808,2
8.14,188,25.94058234200953,21.010536601916343,9.33821329575962,24.14844574363101,3
8.13,178,24.29431797206756,18.95472841719682,8.74339470216919,23.535243055169136,2
8.12,156,19.794317972067567,16.63955988735548,8.400648005821282,19.20880085457703,0
8.12,166,22.880104409694468,17.83937334554641,8.548590018898661,21.644452916300825,2
8.12,162,22.758784066134837,17.848189675676434,8.152718867274997,22.181408057009858,2
8.12,120,16.396976746569035,12.66562871605281,5.368099461073806,15.08060406027236,1
8.12,166,22.716967702877938,18.091165384534104,8.349146060287465,21.673331252322185,2
8.12,172,24.172997628507925,19.00823000512799,8.392312807071395,23.68807013245631,2
8.11,172,23.750347897697548,19.45544360062795,8.888993210058693,22.627433577459144,1
8.11,184,25.32769816688717,18.453860554893662,8.141831037190219,24.41569772464648,2
8.11,166,22.664561460070644,18.629930510380383,8.50429053593024,22.154934353119238,2
8.11,148,20.21696770287794,16.05220007949801,6.881261471803537,18.834864805728262,2
8.11,142,18.96589084732138,14.48566717267951,6.322580185429039,17.339648554188408,0
8.11,190,26.319261998449896,20.321067910934847,9.089070736535865,24.349085594531065,2
8.1,180,24.103719048826072,19.62187450363585,9.84281212661542,21.63983973686825,0
8.1,154,20.432510652501765,16.58176871352152,7.91380057207282,20.011552018027384,0
8.1,124,16.89697674656903,13.867930907095252,6.601196226453244,14.677107832165428,1
8.1,190,25.871668241257197,19.94304319252253,8.640032780027457,25.481937967128644,2
8.1,190,26.36323207281991,20.93819110206065,9.377092992041414,25.57896890222074,2
8.1,182,23.777445635193004,19.58176871352152,9.068124649105856,22.444372743543717,0
8.1,166,22.758784066134822,18.284660505950757,8.285777369032234,22.895194174991165,1
8.1,152,20.543241116511005,15.999793836690715,7.221770141490544,18.87306205617493,0
8.1,182,23.777445635193004,19.260652954897605,8.946177138360346,22.20088342090649,0
8.1,158,21.30275414050485,17.546815148471342,7.8471414609147585,20.452681999454565,0
8.1,154,21.087211190881018,16.668515653723734,7.608999741280863,19.79119801977808,2
8.1,148,20.38010440969447,16.046614969281528,6.4451865724358,19.035453872209203,1
8.1,186,24.48455241637955,19.706185434446137,9.09620952049647,23.204311594114102,1
8.1,166,21.30275414050485,17.955063438935206,7.8471414609147585,23.139814735967278,0
8.1,158,20.50142475325412,16.41060545715158,7.531240071935494,19.745136663897792,0
8.1,190,25.191659197566096,20.520926302276933,9.314581814745766,23.23249638900176,2
8.1,140,18.92407448406449,15.506139270292696,7.155985356281901,16.74118130542884,2
8.1,186,24.48455241637955,20.328220961436905,9.423755472244569,22.932,1
8.1,190,25.35479590438263,20.17910337971392,9.639959531933616,23.354661844428133,1
8.1,180,23.614308928376477,19.40557123062653,8.949530230013302,21.995027209607805,1
8.1,194,26.74191172926027,21.032078686386445,9.778358218310256,26.03522757333881,2
8.1,130,16.518297090128677,14.586387891217704,7.363809403719896,15.843779070310706,0
8.1,180,24.363232072819912,19.035860789991425,8.467334093559309,22.90876039220628,2
8.1,152,20.338288046437583,16.876382758295772,7.455329801769476,18.57051317766748,3
8.1,180,23.614308928376477,19.27543455693687,8.825205225760438,21.929561276240445,0
8.09,188,25.819261998449896,20.5243577013803,9.398697783087036,25.06489136980348,2
8.09,212,29.147689123196084,22.7439629608894,10.223156031487209,27.65875896294177,2
8.09,216,29.57033885400645,23.610189278961567,10.682318110341022,29.47213477856856,2
8.09,172,24.120591385700628,18.7564379661403,8.032977177297312,23.590137107570268,2
8.09,178,24.294317972067564,19.023017037112243,8.441486840696253,23.593247407339582,2
8.08,176,23.112155217263343,18.06198234214834,8.385056559662829,22.1670325702925,1
8.08,182,25.07033885400645,19.971571296880253,8.647309806171805,23.1944675386881,3
8.08,174,23.65612529163336,18.91400739906381,8.947959902443126,21.82525951557093,2
8.08,160,22.104083527755577,16.61755955946609,7.430897406744306,21.56603947942825,1
8.08,158,20.50142475325412,16.41060545715158,7.531240071935494,19.40626394473257,0
8.08,188,25.87166824125719,20.91400739906381,10.082713430025809,25.326722249128213,2
8.08,178,24.509860921691388,18.84709433055256,9.082312149451212,23.506243467471663,2
8.08,178,24.294317972067564,19.745485761220607,9.225645290274436,23.60291546850596,2
8.07,208,28.44058234200953,22.05092259831098,10.53589701674977,27.13917578704475,2
8.07,168,21.492988584816832,18.19292663273809,9.184690152524633,20.112818514112217,1
8.07,180,25.095647359318303,19.632266564359863,9.446204603594326,25.01138052183746,2
8.07,194,25.99298858481683,21.14529788324719,10.14961911474106,25.07604966416414,2
8.07,206,27.871668241257197,22.63765149538653,10.123496245984173,28.83530802548573,2
8.07,172,23.89697674656903,18.156524864502185,8.830181567000333,23.67827624780668,1
8.06,160,21.888540578131757,17.231874101450714,7.838107346504513,21.439135997268764,1
8.06,162,22.758784066134837,17.648803879496043,7.922209488358032,22.0836899212188,2
8.06,202,26.603719048826065,21.130896442900685,10.754341638214516,25.230767147215563,0
8.06,172,23.58721119088101,18.247621636010276,8.429164589477454,22.569549211208315,2
8.06,174,24.172997628507925,18.579480159859823,8.288786701333558,24.030936463775323,2
8.06,148,19.83613433532446,15.21733781855564,6.809802119873179,18.291088907316038,0
8.05,196,26.932146173572256,21.37848917589432,10.39674178591001,24.61676715699595,0
8.05,168,21.492988584816832,17.894068142015403,8.736402416440606,20.07570032415108,1
8.05,154,20.380104409694475,15.899880735052603,7.029686966615587,19.245734749746045,0
8.05,186,24.48455241637955,19.706185434446137,9.093852174753616,23.204311594114102,1
8.05,204,26.98455241637955,21.68310250651816,10.001484071692252,25.77956933019805,0
8.05,176,23.750347897697548,19.46951001923608,9.6855386427923,23.44824949123557,2
8.05,130,17.319626477379405,13.768062945411502,6.56535946990525,16.950042381446433,0
8.05,206,28.319261998449896,21.626686884088365,9.35701351117461,27.863559753094144,2
8.05,124,17.388540578131753,13.171366711944524,5.341303762644558,14.883582063711913,1
8.05,194,25.68106931801569,19.78033178735312,9.599444392749476,23.58973712343412,0
8.05,176,23.750347897697548,18.294688087745264,8.850189890368366,22.99420710384157,2
8.05,150,20.96589084732138,16.309224370640344,6.684679275741424,20.230095177968085,1
8.05,186,24.64768912319608,19.608088291308015,8.787034070906923,22.406898574753136,2
8.05,180,22.78588180363028,20.05473395230388,10.26923796004282,22.594753297355748,0
8.05,174,22.741911729260263,17.769469285027633,9.359117193734535,20.99617441984684,0
8.05,118,15.6480536021256,12.6668345377723,5.814639121078276,14.480238222101054,2
8.04,184,25.65612529163336,20.55735773450716,8.677130219670543,24.56097188667258,3
8.04,156,21.83613433532446,17.348189675676437,7.662162565081147,21.175654721721106,2
8.04,132,18.844570503761737,14.60841788310141,5.968429274176074,17.162723905729024,2
8.04,172,23.819261998449896,18.739900651004127,8.527284744721635,21.787307398297173,2
8.03,172,23.46589084732138,17.94098191487836,7.92848382767365,23.805606769914124,2
8.03,168,22.664561460070644,18.629930510380383,8.597085502714595,21.73109406765228,1
8.03,158,21.302754140504845,16.77622433751348,8.024826847921176,20.4910671050724,1
8.03,148,19.83613433532446,15.21733781855564,6.816989390934003,18.291088907316038,0
8.03,166,22.595647359318296,18.132266564359863,7.733429068954389,22.543094001074,1
8.02,222,30.88817609920224,23.182814985097565,10.72958596690317,29.46195486593128,2
8.02,160,22.543241116511,17.179087696950674,6.983939071620656,21.63438328735858,2
8.02,174,22.949018510446813,18.015921532943025,8.512126317591921,21.777820085415392,1
8.02,158,21.465890847321376,16.563017441869135,7.960664123707928,20.145750111370365,2
8.01,186,25.80275414050484,19.27966116656183,8.31759329496598,25.94385976581456,2
8.0,174,23.23347556082299,18.60747306328934,9.279028285314748,21.09867428775553,0
8.0,148,19.888540578131757,14.863251483995988,6.366142777901407,18.224379933537257,0
8.0,168,22.07877502244374,17.51823954379584,7.965948086405444,20.85895267764318,0
8.0,170,22.363232072819912,17.97733638959967,8.704506674572166,20.372820312489655,1
8.0,210,28.60371904882607,22.533179461455312,10.54204569310856,27.475882293039565,2
8.0,158,21.631181265251037,17.00055416007621,7.067672879048272,20.769480345113088,1
8.0,194,26.64768912319608,21.548921566069883,9.469998367989296,25.10477189714369,3
8.0,188,25.354795904382627,20.378489175894316,9.949288517376964,23.147950186466552,1
8.0,168,23.534804948073724,17.697931608875212,7.488386857069265,21.817753565133795,2
8.0,152,20.43251065250177,16.528016376501174,8.011937212508984,19.599703497162448,1
8.0,196,27.32769816688717,20.9188594895257,9.365406918226713,27.47710498318385,2
8.0,192,25.191659197566096,20.866605925590434,9.459619146140762,23.74969338095817,0
8.0,118,15.6480536021256,13.288870064763074,6.156377830189688,14.208733122665905,1
8.0,142,19.509860921691395,15.099401373781568,5.9740148209572,18.08148548788593,1
8.0,162,22.216967702877938,17.370797648079282,6.830366723751081,22.073918935513667,1
8.0,142,19.50986092169139,14.9692647000919,5.931167283309502,18.08148548788593,1
8.0,150,21.12902755413791,16.270839406486814,6.880099645366589,20.006136898613335,2
8.0,180,23.614308928376477,19.27543455693687,8.810385227243167,21.929561276240445,0
8.0,188,25.354795904382627,20.378489175894316,9.94347684794016,23.147950186466552,1
8.0,188,25.354795904382627,20.508625849583986,10.073613521629833,23.21370622323003,0
8.0,164,22.17299762850792,16.971265732332995,7.908868832615226,21.41350069389557,2
8.0,176,24.241911729260263,18.94776775557616,8.074888937187929,23.21634357240783,1
8.0,112,14.819626477379408,12.512133999393049,5.997143156503794,14.725427152596582,0
8.0,192,25.191659197566096,20.736469251900765,9.29974137567231,23.68381882758761,1
8.0,164,22.758784066134837,18.10770269967028,8.438513282692494,22.43554480615776,2
8.0,156,21.50986092169139,16.34051383062465,6.608758208359626,21.224438533200644,1
8.0,196,27.57033885400645,21.206718481814107,9.495508523525338,25.56459043244494,2
8.0,178,24.457454678884098,20.299032489106143,10.133934599110589,23.776973028361585,1
7.99,206,28.44058234200953,21.71367914343476,10.001547516095748,26.82191767551365,2
7.99,180,23.614308928376477,19.236089090208026,8.67401854215518,21.537114371096745,2
7.99,206,28.53480494807372,22.526113414477216,11.080266716871492,27.78565713875323,2
7.99,154,21.672997628507925,16.839128026402232,6.774160329125651,20.72704081632653,2
7.99,164,22.17299762850792,16.971265732332995,7.920771333083567,21.067325430236732,2
7.98,162,22.758784066134837,17.71805300198677,8.02335161107269,22.11300378354972,2
7.98,168,23.681433796945207,18.01866720580637,8.138270150779402,23.022386137565853,2
7.98,204,27.449018510446816,22.12325005504002,10.438806301757475,27.46440037932772,2
7.97,154,21.181433796945207,16.34780951398369,7.013163112474216,20.395692002202136,1
7.97,174,24.457454678884098,19.311865989167085,8.885275504129135,22.87835199057318,2
7.97,202,27.501424753254103,22.03169852469369,10.489721750646792,27.37681079981605,2
7.97,196,26.57877502244374,21.239185467572995,9.740362544991628,26.47239167418038,2
7.97,158,21.681433796945207,16.286661538191854,7.796758016549766,20.299182743372064,1
7.97,182,24.74191172926027,19.701180665112208,9.805534024626873,23.17541322154633,2
7.97,166,22.949018510446816,18.057357734507164,8.04655405652153,20.594247584846013,2
7.96,176,23.28588180363028,19.192699356720563,9.513599309792468,20.78199896694214,1
7.96,210,27.854795904382627,21.983716710337763,10.146977247148667,27.00313106563267,0
7.96,192,26.620591385700628,21.157210590742192,9.98359021873398,27.04441229690703,2
7.96,118,15.104083527755582,13.471032819567291,7.077569581184179,14.003052318923194,0
7.96,196,25.47611624794227,20.904610728051225,9.799158112825554,23.298730527818385,0
7.96,174,23.23347556082299,18.69922477282548,9.38747032535394,20.70754884003301,0
7.96,146,18.92407448406449,15.701742962868114,7.481652472685931,17.63514061743983,0
7.96,186,24.48455241637955,20.18330268570797,9.089720527407204,22.47248175110008,2
7.96,164,22.078775022443743,16.828373847112136,7.595380858512894,20.64149816444263,2
7.96,146,19.509860921691395,15.6053666456908,7.015805414771136,18.6439514804065,1
7.96,170,22.241911729260263,17.269469285027633,8.109676179086708,21.284881090127293,0
7.96,180,24.363232072819912,19.035860789991425,8.581084827711448,23.30881472211924,1
7.96,204,26.984552416379547,20.962114380464588,9.664425833897925,25.56183892209626,1
7.96,194,26.225039392385707,20.809240053403585,10.217935466370143,24.08869971518245,0
7.96,162,22.17299762850792,17.521916262043373,8.558086438561542,21.00004957366647,2
7.96,152,20.501424753254117,16.115529070033872,7.431953544316845,18.89882699175752,1
7.96,152,21.250347897697548,16.754682253043384,7.474762533082611,19.38918862089764,2
7.95,168,23.53480494807372,17.697931608875212,7.488386857069265,21.817753565133795,2
7.95,160,22.00986092169139,17.29230689381142,8.090142340905187,20.71186027324128,2
7.94,202,28.44058234200953,21.752779291019426,9.55289644750954,26.79308621407747,2
7.94,144,20.258784066134837,16.022631445474506,6.645205969472711,19.10160536120977,2
7.94,172,24.457454678884098,19.2348958816702,8.637382450431833,22.820435409457904,3
7.94,176,24.24191172926027,19.76006718407005,9.094522059658557,23.3032950897948,1
7.93,180,25.095647359318303,18.880094363679422,8.649331038601307,24.942711140078405,2
7.93,160,22.051677284948283,17.40907722687537,8.107226280923358,22.054377417606485,1
7.93,194,25.517932611199164,19.934912588632525,9.611543994959186,23.975656444910523,0
7.92,154,20.595647359318303,15.493388157685656,6.8437498027095485,19.17881184877256,0
7.92,182,24.52636877963645,19.32837384711213,8.798435998017158,23.366001921209,1
7.92,182,24.20009536600337,19.775054395244112,9.003278104557863,22.984926296007156,1
7.92,182,24.10371904882606,19.447052572145036,9.69079921228388,22.238328978013435,0
7.92,152,20.501424753254117,16.414387560756555,7.570685635117966,18.89882699175752,1
7.92,176,22.907202147189928,18.659118982711146,8.576272573660493,21.50910563307822,0
7.92,174,24.38854057813175,17.481702933011377,7.693044473143651,23.864381985744064,2
7.92,176,23.23347556082299,18.40808726710894,8.999895722696072,21.303804333138157,0
7.92,170,22.94901851044682,17.75102357792251,8.039578514798812,21.588134430727024,2
7.92,198,26.65612529163336,21.74553090117497,12.176566275723909,24.80557062601345,2
7.92,152,19.63118126525104,15.979854579642309,7.262593122942315,18.46742604740633,1
7.92,164,21.79431797206756,17.637271333693786,7.719780294927433,21.480848,2
7.92,140,18.92407448406449,15.259687022377308,6.952267873528208,17.066626640729886,1
7.92,142,18.96589084732138,14.892159750046456,6.799722516229582,17.748353659147956,0
7.92,158,20.338288046437583,16.63455511802156,7.505808318203957,19.284006139448284,0
7.92,196,26.225039392385707,20.609854257223184,9.93534858005752,24.296051107291696,0
7.92,136,18.51829709012868,15.16658921862812,6.329929796945009,18.131001981113418,1
7.92,138,18.681433796945207,14.6512272757063,6.158539575593687,17.937151795937684,1
7.92,122,15.81119030894213,14.125733357946544,7.386532293849438,14.883582063711913,0
7.92,198,26.22503939238571,20.69518593601186,10.026180483553023,24.92835032760748,1
7.92,164,22.078775022443743,16.698237173422466,7.480833600827858,20.57534958628532,1
7.92,196,25.52852249074957,21.18964811930996,10.679399397760042,23.53977423075424,0
7.91,160,22.38010440969447,17.637986517124915,7.151534137065494,21.70273483947681,2
7.9,176,23.58721119088101,18.38547929470609,8.573036559403722,22.99420710384157,2
7.9,164,22.17299762850792,16.971265732332995,7.920771333083567,21.41350069389557,2
7.9,166,22.880104409694468,17.540514854823726,8.091129475849035,21.60595166630717,2
7.9,198,26.22503939238571,20.56504926232219,9.901855479300162,24.862232591368443,0
7.9,190,26.08721119088101,20.493693722232912,10.1398661118951,25.47223576314781,2
7.9,146,19.67299762850793,15.345093298311468,6.7030542327172205,17.91962758851454,0
7.89,168,23.08721119088101,17.67141185189888,6.9511904314318125,22.98324766046139,1
7.89,114,14.819626477379408,13.186575769191116,6.226745884093647,14.322848067093645,0
7.89,180,25.043241116511005,19.4497236478629,8.901735266678898,25.01138052183746,2
7.89,196,25.898765978752643,21.74319484719549,10.193219753650515,24.428072185976166,1
7.89,150,20.38010440969447,15.921863226618528,6.883108811876668,18.88261212210797,1
7.89,174,23.16456146007064,19.576383782494844,9.536610152756907,21.569172255144515,1
7.89,184,23.99298858481683,19.971418411205025,10.14962605718247,22.48185206297004,0
7.89,156,20.501424753254117,16.696403171795804,8.02192018720348,18.992715920915717,1
7.89,134,17.93251065250177,14.580802781001216,6.47983303870397,16.779942439362273,1
7.89,196,26.932146173572256,21.378489175894316,10.40019610960396,24.61676715699595,0
7.89,170,23.37166824125719,18.356976548615336,7.643636394189984,22.25132106376299,1
7.89,166,22.336134335324456,16.39629665707721,7.425581620958771,21.028880630570725,0
7.89,156,21.888540578131757,16.778560391492967,7.268235392909069,21.10736435133793,2
7.89,186,24.81082583001261,20.562987984678006,10.155597084680384,22.8475421621354,0
7.89,162,21.20853153444066,17.472759075473085,8.473237942303978,19.961874085029365,1
7.88,172,23.819261998449896,18.870037324693797,8.656652000923945,21.853726605856497,2
7.88,174,23.65612529163336,19.044144072753472,9.077327158645437,21.891686717094903,2
7.88,198,26.22503939238571,20.69518593601186,10.057936035909307,24.928350327607475,1
7.88,206,28.034804948073724,22.87775830969994,9.991484675071304,28.83530802548573,2
7.88,164,22.595647359318303,17.87275354036602,7.995015451195398,22.28891526661797,1
7.87,170,22.78588180363028,18.32225568952767,8.45460364497262,21.303825512053105,2
7.87,172,23.91348460451408,19.124545579353715,9.355268412343278,22.482736812110677,2
7.87,176,23.750347897697548,20.091545546226847,10.044671021745934,23.168044077134983,2
7.87,166,22.880104409694468,17.471265732332995,8.001889853602721,21.57707813465809,2
7.87,178,24.827698166887178,18.910758342826803,7.9618983950437245,24.530814040031185,2
7.87,192,26.034804948073724,21.00789498338961,10.15256647922176,25.55956142450221,2
7.87,170,23.37166824125719,18.43016455250724,7.995628672056433,22.357371352194253,2
7.87,166,22.811190308942127,17.925159783173317,8.572726896790574,22.57242863511699,1
7.86,180,25.043241116511005,19.01236691215876,8.35164189271771,24.913283122123797,2
7.86,172,23.58721119088101,18.46951001923608,8.687741033781165,22.637081702085226,2
7.86,220,30.58721119088101,22.505306295125653,9.975455879292994,31.013581718612905,2
7.85,162,20.78588180363029,17.48581985155154,8.83113676193136,19.186799758482028,1
7.85,172,23.62902755413791,18.10411862169489,8.256902911056445,23.45305276416496,2
7.85,176,23.81926199844989,18.93394665611222,8.775824670965457,22.670849791930927,2
7.85,156,21.087211190881018,16.498833334115403,6.960619986918906,19.77204360280117,1
7.85,136,18.0956473593183,14.591545546226854,6.695148739007607,16.52424008825492,0
7.85,158,20.501424753254117,16.358199214344282,7.458928151864693,19.40626394473257,0
7.85,168,22.664561460070644,18.629930510380383,8.51081248768042,21.73109406765228,1
7.85,210,27.854795904382627,21.983716710337763,10.145806016432566,26.661276684598278,0
7.85,200,26.932146173572253,21.217488343867448,10.123201120879392,24.99448104327815,0
7.85,216,28.86323207281991,23.53746361741312,11.197090603974123,29.413582368816503,2
7.85,204,26.769009466755723,22.19750394686467,9.799373150080044,25.448293354810392,0
7.85,192,26.672997628507925,20.08933701965564,9.21606343629406,26.837964341863923,2
7.85,180,23.94058234200953,19.015721353753204,9.184293939823997,21.995027209607805,0
7.84,170,23.37166824125719,18.40766196546183,7.867963549448131,22.164572047976115,2
7.84,200,27.733475560822985,21.00657236224821,9.671839769586011,26.20722350588216,2
7.83,164,22.50986092169139,18.22130205822377,9.457066707083046,20.46198854203768,2
7.83,184,25.164561460070644,19.68615374392877,8.54807205027183,24.522228231476472,2
7.83,162,22.50142475325411,17.701515686850595,7.483747426198967,20.923177460793287,2
7.83,182,24.949018510446816,19.36297670766068,8.307346564460959,24.028496695042307,2
7.83,162,22.5956473593183,17.247376316866095,7.114530810238888,22.132547111294897,2
7.83,186,25.96589084732138,19.42897677391441,8.55500203499937,26.17958614746826,2
7.83,172,23.424074484064484,18.706520456184517,8.742407567225342,22.637081702085226,2
7.82,168,23.465890847321376,17.181088729191774,7.496299655733012,22.953895251540448,2
7.82,180,24.103719048826065,18.85568102430165,9.420300185021034,21.96696837189937,0
7.82,176,23.23347556082299,18.40808726710894,8.999895722696072,20.91234355948472,0
7.82,162,21.20853153444066,17.472759075473085,8.473237942303978,19.961874085029365,1
7.82,166,21.752501608810675,17.82784079974416,8.109584345087452,20.603697063239096,1
7.82,186,24.65612529163336,20.639912952220524,11.151407635130512,21.4802006523944,1
7.82,182,23.777445635193004,19.45163203983185,8.934834689068932,21.9856739293684,0
7.82,124,16.355160383312146,13.69711835522694,6.01885396662751,14.958720773985489,1
7.82,146,19.794317972067567,15.408422288847326,7.090305535522735,17.96205747139294,1
7.82,124,16.355160383312146,13.909810246629972,6.95886797084992,15.344272319690104,0
7.82,154,21.181433796945207,16.718053001986767,7.564507595508384,20.590578335220357,1
7.82,186,24.86323207281991,20.5706638297298,9.981164121989153,22.716213531536493,1
7.82,130,17.81119030894213,14.459482437441572,5.9334831875382825,17.162723905729024,1
7.82,174,24.29431797206756,18.357971938326763,8.057646963001472,22.810783361285992,2
7.82,166,22.88010440969447,17.738940148428817,8.171213259242297,21.702211637973484,2
7.81,154,21.957454678884098,16.734895881670205,7.047889211209236,19.78162067422846,3
7.81,136,17.225403871315226,15.318058537093837,7.625729089184381,16.789418243644093,0
7.81,180,25.043241116511005,19.4497236478629,8.916578926511448,25.01138052183746,2
7.8,162,21.32769816688717,18.16851565372373,9.799768943650452,18.799121412643565,1
7.8,118,15.526733258565956,13.542417816847683,6.21875167189525,15.032579420487952,0
7.8,124,16.396976746569035,14.711519795573448,7.266959137980388,16.18741553860231,0
7.8,180,24.716967702877938,19.608803474739148,7.61808880502306,25.305740648909573,2
7.8,136,17.225403871315223,15.29349467240425,7.7173627943131695,16.789418243644093,0
7.8,182,24.949018510446816,19.58486509088649,8.729037128447523,24.06720373484391,2
7.8,176,22.622745096813755,18.52420481570507,8.286961388655566,22.081555176970937,0
7.8,136,17.97432701575866,14.093055940179587,5.28924634503102,19.129072805592827,1
7.8,178,24.36323207281991,19.471571296880256,8.698819282841685,22.490148576933613,2
7.8,176,22.622745096813755,18.524204815705072,8.288468377072366,22.081555176970937,0
7.8,186,24.48455241637955,19.836322108135803,9.213005405272924,22.932,0
7.8,182,25.07033885400645,20.087886871105976,8.975701817958425,23.165886444515184,2
7.8,184,24.32141570956302,20.412296825921256,9.86195312677585,22.734971000919717,1
7.8,136,18.258784066134837,13.6491094440433,6.263272550978501,17.035920628639268,1
7.8,130,17.26722023457211,13.38594915899304,5.107221926688979,18.14318251769776,1
7.8,188,25.001424753254117,20.10904879388332,9.155635397490556,24.890405304549656,1
7.8,178,24.457454678884098,19.186153743928774,8.625747308707632,23.593247407339582,2
7.79,172,23.208531534440656,18.913627237371063,8.255594328754515,22.637081702085226,2
7.78,180,24.880104409694468,18.296443800842187,7.782533783750445,24.874047374221878,2
7.78,178,24.388540578131757,19.07073842687528,8.294630030339,24.65828392701157,1
7.78,176,23.58721119088101,18.38547929470609,8.600457336836918,22.99420710384157,2
7.78,168,22.880104409694468,17.930164552507236,8.518193647937181,21.923695425102192,2
7.77,144,19.34672421487486,15.513614936154664,6.31651473471713,17.99578411650556,1
7.77,200,27.32769816688717,22.170651528513392,10.405822089219312,27.97885665038782,2
7.77,174,23.23347556082299,18.569088099135808,9.277760192046536,20.642424516840627,0
7.77,118,15.526733258565956,13.84127630757037,6.540726947324939,15.22472887038964,0
7.77,190,25.191659197566096,21.334946556731627,10.307857540199672,23.674409341610303,1
7.77,152,19.794317972067567,16.01920004637115,7.676011720444197,18.53302150452039,0
7.77,166,22.078775022443736,17.71228554890393,8.42649390635632,20.688756692444976,0
7.77,210,27.854795904382623,21.262728584284183,9.788775606532525,26.7846896505771,1
7.77,204,26.984552416379547,22.42937477193061,10.824468239380778,25.306413015381363,1
7.77,136,17.93251065250177,15.357023842129928,7.555037114946983,17.19723003646637,0
7.77,174,24.457454678884098,18.620581339685582,8.564348751392606,22.78182844668599,2
7.77,162,21.37166824125719,16.94461113280811,8.126918142229448,19.86761819843733,1
7.77,174,22.82769816688717,18.14718843889268,7.650804259900491,23.923161765405226,1
7.76,184,25.001424753254103,19.791971872073034,9.290329710796764,24.570658239260528,2
7.76,132,17.97432701575866,13.27856039149296,5.203971743137661,16.76646704175569,0
7.76,178,24.336134335324456,18.88047452537217,8.734318283277638,24.81519721454945,2
7.76,174,24.4574546788841,18.68983046217631,8.189368633196564,22.810783361285985,2
7.76,154,21.41348460451408,17.177331983853758,7.988871900643764,19.63799353535936,2
7.76,150,21.087211190881018,16.157165450787833,6.702835576154034,18.939918822436308,2
7.75,182,24.19794165489025,18.24910257277189,8.866774052691916,23.17541322154633,0
7.75,118,16.518297090128677,12.685187811408472,5.087694046778696,14.527092208382276,1
7.75,202,27.095282880388787,21.648819562259277,10.62625206964534,25.24022197646934,0
7.75,164,21.53480494807372,16.86122099456377,8.204410524577462,20.37699827724704,0
7.75,176,23.23347556082299,18.277950593419277,8.87002137945798,21.238516964637668,0
7.75,140,19.388540578131757,14.800162721366137,5.689424656590906,18.26675250173071,1
7.75,172,21.250347897697548,17.647188438892677,7.448013990017893,25.311793295145915,1
7.75,164,22.078775022443743,16.828373847112136,7.595380858512894,20.64149816444263,2
7.75,174,23.21696770287793,17.615088662938042,8.575353625049212,21.65451122773678,1
7.75,146,19.672997628507925,15.04648012673296,6.867177987284388,18.51992381198347,0
7.74,196,26.74191172926027,21.2635040131184,9.616499573616911,26.46267359014612,2
7.74,184,25.871668241257197,20.157210590742192,9.015062709621008,24.754732064281107,3
7.73,202,27.543241116511,21.7503378516825,10.24937963066753,28.126474567822104,1
7.73,182,25.11215521726335,20.447007432190677,9.41984864784954,24.13494809688581,2
7.72,152,20.924074484064487,16.077904429265836,6.85279950392747,19.810353532181168,1
7.72,152,19.63118126525104,16.109991253331977,7.386918127195178,18.53302150452039,0
7.72,166,22.78588180363028,17.745665743723542,7.770732159719445,20.896787777244185,0
7.72,112,14.819626477379408,13.134169526383822,6.356275535457428,14.265390353023172,0
7.72,152,20.924074484064487,16.29344737888966,6.644296209388405,19.810353532181168,1
7.72,194,26.225039392385707,20.809240053403585,10.214481142676194,24.08869971518245,0
7.72,168,22.241911729260263,17.53070313498228,8.709870374768332,20.868410985683614,1
7.72,112,14.77781011412252,12.3662203339527,5.667959830595106,13.275933902419926,2
7.72,198,26.22503939238571,20.69518593601186,10.052124366472505,24.928350327607475,1
7.72,160,21.888540578131757,17.984046302131155,8.338764822030711,21.985986882449915,1
7.72,176,23.28588180363028,19.639912952220524,9.614481915953144,20.968227520827348,1
7.72,158,20.50142475325412,16.41060545715158,7.531240071935494,19.924167650272864,0
7.71,166,22.75878406613483,18.17908769695067,8.062699483230334,22.415992295951146,2
