pIC50,Chi2n,NumAromaticHeterocycles,SlogP_VSA5,BCUT2D_LOGPLOW,SMR_VSA3,Chi0,Kappa1
7.8,8.286961388655566,2,12.84164324585202,-2.403228417412131,20.26872416684796,22.622745096813755,22.081555176970937
7.8,5.28924634503102,3,33.59459555237965,-2.1771511219402138,19.74844178534064,17.97432701575866,19.129072805592827
7.8,8.698819282841685,4,48.65239864184704,-2.19914740798202,29.52892652878686,24.36323207281991,22.490148576933613
7.8,8.288468377072366,2,12.84164324585202,-2.4032233745129714,20.26872416684796,22.622745096813755,22.081555176970937
7.8,9.213005405272924,2,12.84164324585202,-2.4758928170547003,20.26872416684796,24.48455241637955,22.932
7.8,8.975701817958425,4,42.610557812699085,-2.449234356473715,35.03318743124139,25.07033885400645,23.165886444515184
7.8,9.86195312677585,2,37.164644029562425,-2.3960041102337684,20.26872416684796,24.32141570956302,22.73497100091972
7.8,6.263272550978501,3,6.4208216229260096,-2.3536456737035683,19.93591408378884,18.25878406613484,17.035920628639268
7.8,5.107221926688979,3,26.670858352689027,-2.176717835188529,19.74844178534064,17.26722023457211,18.14318251769776
7.8,9.155635397490556,3,31.129200274840688,-2.447949607446652,34.94911864114465,25.00142475325412,24.890405304549656
7.8,8.625747308707632,3,42.610557812699085,-2.4893975243802133,29.3704463806432,24.457454678884098,23.593247407339582
7.79,8.255594328754515,3,36.18973618977307,-2.3778758932591795,29.965140120197447,23.208531534440656,22.637081702085226
7.78,7.782533783750445,3,29.76891456684706,-2.4176827909272407,25.06523038934697,24.880104409694468,24.87404737422188
7.78,8.294630030339,2,49.44079346422824,-2.266378802333484,19.66437299524391,24.38854057813176,24.65828392701157
7.78,8.600457336836918,3,37.04710632100208,-2.419197140367344,25.06523038934697,23.58721119088101,22.99420710384157
7.78,8.518193647937181,2,35.33236605854405,-2.4277690949864787,15.284745645900747,22.880104409694468,21.923695425102192
7.77,6.31651473471713,2,10.488465178920285,-2.356954763111463,15.181342137549285,19.34672421487486,17.99578411650556
7.77,10.405822089219312,3,63.88468498853557,-2.417900733892825,30.3820189933533,27.32769816688717,27.97885665038782
7.77,9.277760192046536,2,29.620453544546848,-2.4080457177398,25.06523038934697,23.23347556082299,20.642424516840627
7.77,6.540726947324939,1,38.17047518309165,-2.3586612972398164,14.867866772744897,15.526733258565956,15.22472887038964
7.77,10.307857540199672,2,42.72809552125942,-2.39619673707126,20.26872416684796,25.191659197566096,23.674409341610303
7.77,7.676011720444197,2,19.26246486877803,-2.3900151443175712,20.26872416684796,19.794317972067567,18.53302150452039
7.77,8.42649390635632,2,42.46209679039886,-2.341134365489182,14.867866772744891,22.078775022443736,20.688756692444976
7.77,9.788775606532525,3,18.40509473754901,-2.477260165740622,25.252702687795164,27.854795904382623,26.7846896505771
7.77,10.824468239380778,3,44.21885773240452,-2.5258215497038536,34.532239767988806,26.984552416379547,25.306413015381363
7.77,7.555037114946983,1,31.24673798340104,-2.500703782412282,19.76777650359537,17.93251065250177,17.19723003646637
7.77,8.564348751392606,4,36.692651766537686,-2.4041496604531147,34.84571513279319,24.457454678884098,22.78182844668599
7.77,8.126918142229448,2,12.84164324585202,-2.390351798846647,20.26872416684796,21.37166824125719,19.86761819843733
7.77,7.650804259900491,3,52.47807962737963,-2.3736647490360023,24.64835151619112,22.82769816688717,23.923161765405226
7.76,9.290329710796764,3,42.610557812699085,-2.4178464528497443,19.8518452936921,25.001424753254103,24.570658239260528
7.76,5.203971743137661,3,22.607837918627936,-2.1752691798657326,24.378542966310093,17.97432701575866,16.76646704175569
7.76,8.734318283277638,3,38.05293747453131,-2.418106949050243,25.06523038934697,24.336134335324456,24.81519721454945
7.76,8.189368633196564,4,29.768914566847062,-2.417305023965252,34.845715132793195,24.4574546788841,22.810783361285985
7.76,7.988871900643764,3,49.534295012389705,-2.3438348479593096,25.06523038934697,21.41348460451408,19.63799353535936
7.76,6.702835576154034,4,35.59331906484699,-2.2556406181239907,45.68936419725878,21.087211190881018,18.939918822436308
7.75,8.866774052691916,2,6.4208216229260096,-2.551198047202388,14.951935562841626,24.19794165489025,23.17541322154633
7.75,5.087694046778696,3,10.357988675768818,-2.1216737131180268,14.951935562841626,16.518297090128677,14.527092208382276
7.75,10.62625206964534,1,6.4208216229260096,-2.4406167156833765,14.867866772744891,27.095282880388787,25.24022197646934
7.75,8.204410524577462,2,19.26246486877803,-2.3618195565202247,14.951935562841626,21.53480494807372,20.37699827724704
7.75,8.87002137945798,2,6.4208216229260096,-2.407612413331983,14.951935562841626,23.23347556082299,21.238516964637668
7.75,5.689424656590906,3,26.670858352689027,-2.178106467152058,19.74844178534064,19.38854057813176,18.26675250173071
7.75,7.448013990017893,3,45.55434242768901,-2.313700490224792,24.64835151619112,21.250347897697548,25.311793295145915
7.75,7.595380858512894,4,6.4208216229260096,-2.3535844930346688,24.91989260473604,22.078775022443743,20.64149816444263
7.75,8.575353625049212,2,12.84164324585202,-2.6942664600241346,20.26872416684796,23.21696770287793,21.65451122773678
7.75,6.867177987284388,2,23.199631921620835,-2.349164562908487,14.59805822286387,19.672997628507925,18.51992381198347
7.74,9.616499573616911,3,56.458032212080326,-2.5039442473195925,34.09254124509529,26.74191172926027,26.46267359014612
7.74,9.015062709621008,4,41.02629405339252,-2.417438437310984,24.83582381463931,25.8716682412572,24.754732064281107
7.73,10.24937963066753,3,51.90041187391256,-2.4179014104882524,30.049208910294176,27.543241116511,28.126474567822104
7.73,9.41984864784954,3,56.458032212080326,-2.472140594870085,29.965140120197447,25.11215521726335,24.13494809688581
7.72,6.85279950392747,2,15.921440167465814,-2.278905727915152,9.967957041894415,20.924074484064487,19.810353532181168
7.72,7.386918127195178,2,12.84164324585202,-2.403222625040012,20.26872416684796,19.63118126525104,18.53302150452039
7.72,7.770732159719445,2,33.55762059738966,-2.2704313288300018,14.867866772744891,22.78588180363028,20.896787777244185
7.72,6.356275535457428,1,31.24673798340104,-2.358645964424727,14.867866772744897,14.819626477379408,14.265390353023172
7.72,6.644296209388405,2,21.96328099661377,-2.2220790504963217,15.284745645900747,20.924074484064487,19.810353532181168
7.72,10.214481142676194,1,29.620453544546848,-2.408662506561788,14.867866772744891,26.225039392385707,24.08869971518245
7.72,8.709870374768332,2,25.68328649170404,-2.3624930802718134,14.951935562841626,22.241911729260263,20.868410985683614
7.72,5.667959830595106,3,12.84164324585202,-2.381185630097405,19.685440252162543,14.77781011412252,13.275933902419926
7.72,10.052124366472505,3,30.74382240663642,-2.3758354796559127,19.93591408378884,26.22503939238571,24.928350327607475
7.72,8.338764822030711,2,44.97667467422194,-2.385038189528016,15.284745645900747,21.88854057813176,21.985986882449915
7.72,9.614481915953144,4,38.64886452054263,-2.31137398490415,44.62619987623942,23.28588180363028,20.968227520827348
7.72,7.531240071935494,2,12.84164324585202,-2.40322280165915,20.26872416684796,20.50142475325412,19.924167650272864
7.71,8.062699483230334,3,38.05293747453131,-2.4179003620684485,25.06523038934697,22.75878406613483,22.415992295951146
7.71,9.04168368016905,3,43.6163889662283,-2.418874440970711,25.06523038934697,25.095647359318303,25.01138052183746
7.71,10.0661458605071,2,19.26246486877803,-2.387971500816908,19.960848086796155,26.97396253682914,26.38002543454986
7.71,9.260538435630648,3,61.87302268147711,-2.383311524292038,30.382018993353302,24.949018510446816,24.13494809688581
7.71,8.887220497026062,2,50.50920285217906,-2.5258265906767754,24.397877684564826,22.664561460070644,22.3188046072558
7.7,7.090251024430034,4,29.768914566847062,-2.191979721403356,29.716398827235054,22.664561460070644,20.67345188593768
7.7,8.078461858949408,2,19.26246486877803,-2.390319074927464,20.26872416684796,20.50142475325412,19.020889857506937
7.7,8.482898475975842,3,12.84164324585202,-2.473470647836329,30.46608778345003,22.907202147189928,21.443764095563328
7.7,8.625747308707632,3,42.610557812699085,-2.4893975243802133,29.3704463806432,24.457454678884098,23.593247407339582
7.7,6.757110500430074,3,45.55434242768901,-2.207197046796712,19.74844178534064,20.380104409694468,21.468419010331534
7.7,7.221770141490544,3,46.52974034639314,-2.422932406731378,24.378542966310093,20.543241116511005,18.87306205617493
7.7,8.307420236263122,2,25.68328649170404,-2.362098250549599,14.951935562841626,21.53480494807372,20.37699827724704
7.7,6.833386429297244,2,42.46209679039888,-2.256479057611624,15.284745645900747,18.639617433688315,17.729329976387312
7.7,9.133797294350156,3,12.84164324585202,-2.472799612860691,30.049208910294176,23.777445635193004,22.05115389587692
7.7,4.839237019308299,3,27.90066755753119,-2.1770590846229187,19.74844178534064,17.10408352775558,18.5571117446794
7.7,9.530866935156215,3,12.84164324585202,-2.4736627491954635,25.252702687795164,25.89876597875265,24.50353705420146
7.7,9.42680182396907,4,59.134466746341104,-2.367275517821976,33.66773747855353,24.86323207281991,22.80063203554512
7.7,6.921855521867631,2,21.96328099661377,-2.293627152813386,9.967957041894415,21.794317972067567,20.731065966955285
7.68,11.32863331665764,2,25.68328649170404,-2.39101060589664,20.26872416684796,27.10587275993919,25.34524494115446
7.68,7.747523736911028,2,42.96501236716348,-2.3887794887421863,20.60153424990708,21.794317972067567,21.048102546803847
7.68,9.368434156949302,3,12.84164324585202,-2.4784263469753496,30.23668120874237,25.89876597875265,24.437504333435808
7.68,5.653153101648372,2,24.205463075150067,-2.2147209216240675,15.284745645900747,17.104083527755584,16.197057917220064
7.68,10.96615718021982,2,25.68328649170404,-2.391009648704874,20.26872416684796,25.52852249074957,23.66966147301132
7.68,7.653051932616475,3,12.84164324585202,-2.40323954019854,25.252702687795164,21.04539482762413,20.103321311408287
7.68,8.936206868525181,2,57.43294005186969,-2.5218601416222826,24.397877684564826,21.957454678884098,21.54820667146205
7.68,7.2587714746317,3,41.73520316232132,-2.3611854301967554,24.378542966310093,21.46589084732138,20.13616280733652
7.68,9.764214387625492,3,45.57260172023325,-2.311394409635211,29.215451163982472,23.164561460070644,21.815771056869863
7.66,8.519422848654798,2,57.9358556286343,-2.521858338007618,24.397877684564826,19.672997628507925,19.17881184877256
7.66,5.847323335650563,3,18.53557124070048,-2.079550151035475,24.73242030628785,16.518297090128677,14.386567697491763
7.66,8.700040206766698,2,19.765380445542643,-2.6149876689264206,20.26872416684796,21.424074484064487,19.961874085029365
7.66,8.510908545801517,2,50.00628727541445,-2.457225192611423,14.867866772744891,18.76093777724796,18.401849750346106
7.66,9.681994510981625,3,24.22949923554894,-2.47914150662532,30.23668120874237,25.354795904382627,23.806168598766213
7.66,10.246519947238257,3,13.847474399381248,-2.49163183434448,29.965140120197447,26.60587275993919,25.9311116332089
7.65,9.116012844876872,2,25.68328649170404,-2.3688460337756787,14.951935562841626,24.52636877963644,23.86199731169048
7.64,8.616026806100098,3,37.374378751330994,-2.4248742122553515,25.06523038934697,23.65612529163337,22.2335305315419
7.64,11.360698014426656,2,25.68328649170404,-2.391361173757592,24.57394015814419,28.02852249074956,26.57077909270217
7.64,9.73347982762399,3,25.68328649170404,-2.5258870949035708,34.115360894832946,26.64768912319608,25.468754530701663
7.64,7.799639598867745,4,35.35497086947716,-2.48659432327008,29.69533157031642,20.664561460070644,18.95515587337833
7.64,6.781573971043727,2,36.04127516747285,-2.265421468274154,14.59805822286387,19.672997628507925,18.51992381198347
7.64,8.960414053675946,2,25.68328649170404,-2.369293952586896,14.951935562841626,22.949018510446813,21.815771056869867
7.64,10.908606483380566,3,44.59129680601767,-2.3764425095662283,24.91989260473604,27.09528288038879,25.845861300802085
7.64,7.676011720444197,2,19.26246486877803,-2.3900151443175712,20.26872416684796,19.794317972067567,18.53302150452039
7.64,8.144306222058521,2,13.344558822616634,-2.391533189306708,14.951935562841626,21.534804948073727,20.37699827724704
7.64,7.586010576585183,3,35.314381539395306,-2.5477233623523774,24.378542966310093,23.25878406613483,21.923695425102192
7.64,6.801442973336994,2,19.410925891078243,-2.182713641535043,15.181342137549285,21.50986092169139,21.009820882564952
7.63,6.836562531648725,3,29.024036419620764,-2.382490290252215,29.69533157031642,20.595647359318303,19.17881184877256
7.63,8.722101686247903,3,44.97667467422194,-2.417879023672255,19.8518452936921,24.33613433532445,24.11912700006634
7.62,5.596988017734094,1,30.12336912131146,-2.305493772441417,10.30076712495354,17.104083527755584,16.04281542348322
7.62,6.150995409103325,2,29.620453544546844,-2.300434715141232,19.811443318518737,18.095647359318303,16.59050635280719
7.62,7.8841026111911425,2,25.68328649170404,-2.389899263946108,20.26872416684796,19.63118126525104,18.12102847816905
7.62,7.431953544316845,3,36.04127516747285,-2.2657369497952944,14.951935562841626,20.50142475325412,18.89882699175752
7.62,6.896761875712165,3,30.62628469807608,-2.195697007357631,14.951935562841626,20.38010440969447,19.22661246872044
7.62,7.944967056901322,2,12.84164324585202,-2.403237880616295,20.26872416684796,21.91563831562721,21.04817770423877
7.62,8.456980381916736,3,37.177582824153546,-2.3142691369813737,20.26872416684796,23.49298858481683,22.699390365673004
7.62,6.407089985288262,2,30.62628469807608,-2.2655827149110985,15.284745645900747,19.22540387131522,19.06273978784488
7.62,6.834283395781592,3,45.55434242768901,-2.2073298823464835,24.54494800783965,20.38010440969447,18.815767992707087
7.62,9.94683578729987,2,25.68328649170404,-2.390886324977412,25.16863389769843,22.41563831562721,21.070715442146028
7.62,6.263272550978501,3,6.4208216229260096,-2.353645978153364,19.93591408378884,18.25878406613484,17.035920628639268
7.62,10.270651859252714,2,38.524929737556064,-2.4211925521369086,20.26872416684796,25.1916591975661,24.59789275165584
7.61,7.765166705360403,3,16.248712597794725,-2.2639873388941907,20.16532065849649,24.20009536600337,22.44261174932172
7.61,8.843575742652849,4,22.60321479669476,-2.358742508785498,19.93591408378884,24.64768912319608,22.43500371785997
7.6,7.015805414771136,2,36.04127516747286,-2.3084058161125616,15.284745645900747,19.509860921691395,18.6439514804065
7.6,9.080103377915943,3,12.84164324585202,-2.4759996212095468,25.252702687795164,24.48455241637955,23.204311594114102
7.6,9.642316877676471,2,6.4208216229260096,-2.408675430816327,14.951935562841626,25.35479590438263,23.354661844428133
7.6,9.084309760529743,2,6.4208216229260096,-2.4086660782503846,14.951935562841626,24.647689123196084,21.96696837189936
7.6,6.050178767357435,3,46.43623879823166,-2.177436045919764,19.74844178534064,19.38854057813176,21.1040682651283
7.6,7.953866845669848,2,19.26246486877803,-2.358972737851394,14.951935562841626,20.82769816688717,19.434485875805475
7.6,5.911542820175331,3,13.847474399381248,-2.111854726952333,25.14929917944369,17.225403871315223,15.5232
7.6,9.145357145388472,2,29.76891456684706,-2.486355666406109,19.497967953714348,23.164561460070644,21.19964606718728
7.6,9.159343125800362,2,6.4208216229260096,-2.488601849330061,19.25715155413786,25.612155217263343,25.04732939019988
7.6,8.636359141843009,2,12.84164324585202,-2.6621076270354043,20.26872416684796,20.13118126525104,18.29262817838697
7.59,8.516113522792569,3,13.847474399381248,-2.468808633284668,25.06523038934697,23.492988584816832,22.5091651978169
7.58,8.282349081008144,2,19.26246486877803,-2.390393255181986,20.26872416684796,21.208531534440663,19.961874085029365
7.58,7.485905440669316,3,13.847474399381248,-2.5103676088626887,25.48210926250282,20.50142475325412,18.76744553665189
7.58,8.748433955365433,3,36.00335745774683,-2.281310854901584,20.26872416684796,25.777445635193,24.81763826578268
7.58,10.33322036726429,2,6.4208216229260096,-2.443172513314418,19.8518452936921,26.225039392385707,24.296051107291696
7.58,9.945834193683018,2,29.620453544546848,-2.408667971512492,19.8518452936921,25.354795904382627,23.147950186466552
7.58,7.78936826570039,2,12.84164324585202,-2.4035678502337925,20.26872416684796,20.338288046437583,19.020889857506937
7.58,7.41697305013444,2,12.114749617774471,-2.391979039707971,14.951935562841626,20.543241116511,20.23204770889713
7.58,6.578105469443386,2,39.86041443284054,-2.207196502711324,14.76446326439343,20.38010440969447,18.815767992707087
7.58,9.32619615284152,3,17.547724606320003,-2.36962720024941,19.93591408378884,24.81082583001261,23.04464941533186
7.57,9.429815868505791,3,20.268296022307258,-2.353746232798195,19.93591408378884,25.94058234200953,24.81763826578268
7.57,11.405306293428062,2,31.24673798340104,-2.3909813622663343,25.16863389769843,26.235629271936112,24.7483251579813
7.57,9.213005405272924,2,12.84164324585202,-2.474299691238429,20.26872416684796,24.48455241637955,23.2700803443833
7.57,7.740471517788452,2,19.26246486877803,-2.3874959169495704,20.26872416684796,20.338288046437583,19.472120098892105
7.57,12.11095004876318,2,46.45449809077592,-2.621951899523723,25.16863389769843,27.20009536600337,26.063762784524307
7.57,8.396545065577063,4,40.37491745432769,-2.367274890331958,33.66773747855353,23.871668241257183,22.1670325702925
7.57,9.958741471454344,3,37.49191645989134,-2.4749067077436093,30.46608778345003,24.769009466755723,22.66941446530117
7.55,6.716285096132625,2,23.199631921620835,-2.349174041245716,19.811443318518737,19.672997628507925,18.453161510686105
7.54,7.493091300751565,3,36.04127516747285,-2.2658096875341283,19.58203674381108,20.50142475325412,18.50490682759144
7.54,6.327860299606908,1,24.205463075150064,-2.337035352148034,10.30076712495354,18.13746372257519,17.00803372505024
7.54,6.380118235590966,3,10.357988675768818,-2.2296735614167176,14.951935562841626,20.38010440969447,19.035453872209203
7.52,9.427305906028424,3,37.295120532713895,-2.4554463092979013,30.15261241864564,22.363232072819912,21.00549077957086
7.52,6.4309778872699965,3,39.133520804763,-2.179829439043119,19.74844178534064,19.67299762850792,20.493126261325983
7.51,6.727834102413706,2,23.199631921620835,-2.361416781933904,14.59805822286387,18.802754140504845,17.757866010054375
7.51,9.722416619962768,3,24.32300078371041,-2.362160592075252,19.93591408378884,25.517932611199164,23.98507515499116
7.51,8.858444260216398,2,26.186202068468653,-2.39147726947132,20.26872416684796,21.424074484064487,19.961874085029365
7.5,6.938129824440563,3,39.86041443284054,-2.2072125073397744,19.331562912184783,21.250347897697548,19.580560152411564
7.5,10.5362790419449,2,42.72809552125942,-2.396556225315986,20.26872416684796,27.691659197566093,26.310241133030377
7.5,10.836072478808369,4,44.47326901854255,-2.327658893996025,39.600287079032746,25.31082583001261,22.466164221643936
7.5,8.843575742652849,4,22.60321479669476,-2.358742508785498,19.93591408378884,24.64768912319608,22.43500371785997
7.5,8.85842247698619,3,44.34279251539108,-2.3726652736166245,29.632330037138324,24.20009536600337,22.98492629600716
7.5,5.194172568608326,3,20.976930357840565,-2.182803567069599,24.54494800783965,17.26722023457211,15.40739473112399
7.5,8.546466139305595,2,12.84164324585202,-2.5513205244939767,20.26872416684796,22.294317972067567,20.896787777244185
7.49,7.018586949990766,3,35.947773619311384,-2.3824903631084964,29.69533157031642,21.30275414050485,20.13616280733652
7.48,8.229816214929862,2,50.00628727541445,-2.455439492319386,19.8518452936921,18.76093777724796,18.336292738184707
7.48,7.048805503164676,2,23.19963192162084,-2.3491661348016506,14.598058222863868,20.38010440969447,19.475291819788083
7.48,8.47043647715568,2,51.01211842894368,-2.525825008259969,24.397877684564826,20.38010440969447,19.944472613316115
7.48,6.369728114716995,3,23.70254749838545,-2.1376900244483323,14.951935562841626,19.50986092169139,18.27202759471229
7.48,9.73469387742437,2,19.26246486877803,-2.4086699479016773,14.951935562841626,24.647689123196084,22.453742091141883
7.48,7.981999806710892,2,16.182393173768745,-2.4764710738165334,24.564282726094387,24.457454678884098,23.48691137070504
7.47,6.88520826035902,3,33.09167997561504,-2.17978910534685,19.74844178534064,20.380104409694468,21.468419010331534
7.47,8.850792177341953,2,19.26246486877803,-2.390595236618595,20.26872416684796,20.07877502244374,17.888437101021125
7.46,6.605314580256646,1,37.667559606327046,-2.47215297426089,14.867866772744897,15.6480536021256,14.40529778745038
7.46,5.700519201877139,3,15.921440167465814,-2.12207011149684,9.967957041894415,18.095647359318303,16.43906867599518
7.46,7.578695316992227,3,23.199631921620835,-2.349655219364005,19.58203674381108,20.50142475325412,18.50490682759144
7.46,8.282349081008144,2,19.26246486877803,-2.390393255181986,20.26872416684796,21.208531534440663,19.961874085029365
7.46,5.648957429364714,3,12.84164324585202,-2.350328462473202,19.685440252162543,14.77781011412252,13.275933902419926
7.46,7.700854223283836,2,34.90701476685129,-2.208140870976253,19.66437299524391,22.267220234572108,22.19118069520253
7.44,7.0333647366019045,2,6.4208216229260096,-2.384383911877393,20.26872416684796,18.92407448406449,17.597811528201333
7.44,6.676133576022313,3,35.449481164479955,-2.382484225612329,29.69533157031642,19.67299762850793,18.29108890731604
7.43,9.080855436835796,2,6.4208216229260096,-2.4086655894154427,14.951935562841626,24.647689123196084,21.96696837189936
7.43,10.037893099620636,2,19.26246486877803,-2.404440759752837,20.26872416684796,26.81082583001261,26.504866475902222
7.43,8.772121783051237,2,48.05598151692095,-2.5025309565024454,19.66437299524391,25.543241116511,24.15430526912792
7.43,7.708841013330465,1,31.24673798340104,-2.525790831161072,19.76777650359537,20.21696770287794,19.39875450542922
7.42,6.232634478969903,3,20.8464538546891,-2.434703927397237,29.695331570316423,18.96589084732138,16.96952987102625
7.42,9.028846289712185,2,42.610557812699085,-2.3499721052023848,14.59805822286387,21.587211190881018,19.811081044945595
7.42,7.509142769499626,3,41.7398262842545,-2.4830005432394366,24.378542966310093,22.336134335324456,21.028880630570725
7.42,6.787479411146816,1,40.01392117969839,-2.23269314405198,15.284745645900747,22.216967702877938,21.741796325387607
7.42,8.329661725224467,2,19.765380445542643,-2.4367622683473584,20.26872416684796,21.20853153444066,19.961874085029365
7.42,7.885712749050289,1,31.24673798340104,-2.525790675403775,19.76777650359537,19.50986092169139,18.93036695665132
7.4,7.0039000329719725,2,36.04127516747286,-2.294390121364548,15.284745645900747,19.509860921691395,18.6439514804065
7.4,7.011917525297014,3,23.199631921620835,-2.3386344026815538,24.898825347817407,19.63118126525104,17.56981919071228
7.4,8.657662895093834,3,40.37491745432769,-2.367278388566787,28.68375895760633,24.741911729260263,23.118256382956943
7.4,9.378099082092657,2,25.68328649170404,-2.580784078915029,25.585512770854287,21.54539482762413,20.140661273392347
7.4,7.94842138059527,2,12.84164324585202,-2.403238146749753,20.26872416684796,21.91563831562721,21.04817770423877
7.4,8.436432201850955,2,12.84164324585202,-2.3905082081778524,20.26872416684796,22.078775022443743,20.868410985683614
7.39,6.450606861481079,3,29.024036419620764,-2.382482450917473,29.69533157031642,18.80275414050485,16.988496813389084
7.39,7.066575835019499,2,35.06587724876873,-2.2909477282906137,20.08125186839976,21.30275414050484,20.145750111370365
7.38,9.445517340796586,2,26.689117645233267,-2.5624624359963524,20.26872416684796,22.294317972067567,20.90624732935288
7.38,6.940999263562819,2,51.01211842894368,-2.3594556186496702,19.497967953714348,15.689869965382488,15.282399930999288
7.38,9.548513505888325,3,36.17175167062432,-2.3588160698271783,14.951935562841626,24.48455241637956,22.98831916218396
7.38,9.809681267844711,2,18.40509473754901,-2.473998578594373,20.26872416684796,26.984552416379547,25.628090652904827
7.38,9.77522508730632,2,33.10993926815928,-2.391502711137264,20.26872416684796,23.00142475325412,21.853726605856497
7.37,8.649930436203409,2,25.68328649170404,-2.441489068678622,20.26872416684796,20.78588180363029,19.21452011679193
7.37,8.557963915170735,2,25.68328649170404,-2.368824129487651,14.951935562841626,22.241911729260263,21.322771131637843
7.37,8.800579668674526,2,6.4208216229260096,-2.454613830667259,19.8518452936921,23.112155217263343,22.2335305315419
7.37,5.148831803213416,3,10.357988675768818,-2.125437533349151,19.58203674381108,16.518297090128677,14.133910870470636
7.37,7.90888654524626,2,12.84164324585202,-2.4528281528021063,20.26872416684796,21.20853153444066,20.37699827724704
7.36,9.580419815642909,3,19.26246486877803,-2.353745601316072,19.93591408378884,25.35479590438263,23.533302185610985
7.36,7.545086389308297,2,50.00628727541445,-2.3511190290277737,19.8518452936921,17.225403871315223,16.789418243644093
7.36,7.6321704863826465,3,15.921440167465814,-2.149048014088342,24.378542966310093,23.65612529163336,21.19964606718728
7.36,8.657497790400408,2,47.26493080971792,-2.1693409903782945,20.16532065849649,24.57877502244373,22.48064067101431
7.35,9.836445718069346,3,37.295120532713895,-2.396310638085375,25.252702687795164,25.191659197566096,23.542707272286908
7.35,9.776501978242663,2,18.40509473754901,-2.478030908962853,20.26872416684796,26.984552416379547,25.628090652904827
7.35,8.737215040742354,2,62.84793052126648,-2.359675392880197,19.497967953714344,19.672997628507925,19.17881184877256
7.34,7.531240071935494,2,12.84164324585202,-2.403222628864077,20.26872416684796,20.50142475325412,19.40626394473257
7.33,8.11038926270845,1,51.73219556346083,-2.232946924862276,15.284745645900747,23.58721119088101,22.22240277684036
7.33,11.107024801266189,2,25.68328649170404,-2.3910104634294767,20.26872416684796,26.398765978752643,24.86947416695563
7.33,8.529827157551393,2,48.434962310699,-2.291923645097486,20.08125186839976,23.965890847321376,22.71427417704899
7.33,6.956750330669966,2,36.04127516747286,-2.366941721246472,15.284745645900747,19.509860921691395,18.6439514804065
7.33,9.006023607024447,3,54.222391853708935,-2.374447759290552,29.27845269716057,22.949018510446813,21.33224438991733
7.32,6.54943961496659,3,40.51833275207027,-2.178223872189932,19.74844178534064,19.55167728494828,21.1040682651283
7.31,8.987200493040513,2,23.96854622924601,-2.393194384314567,20.26872416684796,23.07033885400645,21.12663637350166
7.31,7.218931410860527,3,30.62628469807608,-2.295802435787988,14.951935562841626,20.432510652501765,19.22661246872044
7.31,7.065673719615104,3,23.19963192162084,-2.350335888134711,24.585349983013018,18.802754140504845,17.482147002483266
7.31,9.623957186469406,2,19.26246486877803,-2.407554878752828,14.867866772744891,23.777445635193004,22.303871297326427
7.31,7.764692277842094,2,28.76308341331783,-2.350302802386372,14.59805822286387,20.664561460070644,18.56113967789567
7.3,8.588173203171019,2,12.84164324585202,-2.5318543639087654,19.851845293692104,20.78588180363029,19.21452011679193
7.3,8.236284140593984,2,28.76308341331783,-2.301977970848103,15.284745645900747,22.622745096813752,21.360665955663283
7.3,7.00749928467572,2,30.62628469807608,-2.2790247216675814,15.284745645900747,20.095647359318303,20.03534326623064
7.3,8.547725499628527,2,15.921440167465814,-2.3281115294164136,20.184655376751223,24.622745096813752,24.59003146995546
7.3,7.890372450889127,2,18.40509473754901,-2.403222959863294,20.26872416684796,20.50142475325412,19.472120098892105
7.3,9.6588853394196,2,6.4208216229260096,-2.4436257911168684,14.867866772744891,24.103719048826065,22.238328978013435
7.3,9.415368495694352,3,45.57260172023325,-2.3810120126750576,29.215451163982472,21.750347897697548,19.99015746753688
7.3,8.486451105389818,3,47.90752049462074,-2.382490574289937,29.69533157031642,23.708531534440656,22.594753297355748
7.29,5.727750179781512,3,19.54140239422971,-2.131644895549079,24.73242030628785,17.10408352775558,15.676800346795364
7.28,7.946847114818023,2,23.199631921620835,-2.371026011099429,19.497967953714348,21.250347897697548,20.43349098354312
7.28,6.876778580349444,2,23.199631921620835,-2.407015540273649,14.59805822286387,19.67299762850792,18.672580676050945
7.28,8.241183734397694,3,23.199631921620835,-2.349414503694676,19.58203674381108,22.241911729260263,20.650949235271582
7.28,6.765180479334049,3,45.554342427689,-2.207197649179276,19.74844178534064,21.087211190881018,19.733738063644168
7.28,9.07953905221355,2,42.610557812699085,-2.3852643348762506,14.59805822286387,22.457454678884098,20.2920344000235
7.28,8.624078669694024,3,47.90752049462074,-2.382490765795065,35.01212017432275,23.708531534440656,22.594753297355748
7.28,7.192666923500616,3,21.615368162314272,-2.125540400273053,19.58203674381108,20.664561460070644,18.083612942723835
7.27,8.237656001784414,2,32.10410811463005,-2.393319525849742,20.26872416684796,20.338288046437583,19.058460290203016
7.27,8.822085562888462,2,26.186202068468653,-2.3929487329584025,25.585512770854287,22.78588180363029,21.38909020246209
7.26,8.290968861985563,4,40.63587046063063,-2.358708132484624,19.93591408378884,22.36323207281991,19.862393469467136
7.26,7.717721946215589,2,0.0,-2.4470936697089085,25.168633897698435,21.04539482762413,20.37699827724704
7.25,8.602467840988783,2,40.126903242615874,-2.364388042803548,14.59805822286387,22.45745467888409,20.254281201320687
7.25,9.726776215158468,2,42.610557812699085,-2.4315717911387744,14.59805822286387,24.957454678884098,23.40413173081974
